id,author,thumbsup,text,# of replies,replies
UgyHSZ788D8C7I02wJJ4AaABAg,Blaine Boyle,0,Republicans using the Supreme Court for their own get out of jail free card - who didn’t see this coming?  When you put religious nuts on the court they’re weak minds are easily swayed to the right!,0,[]
Ugzn7OAO5GtQpg3dR214AaABAg,Dump Coons,0,"Wow, just wow",0,[]
UgwxwZXgN1LMGspDAT14AaABAg,Edward Vargas,0,Thomas is protecting him and his wife,0,[]
UgyJyiQE_WyasjOLNVh4AaABAg,Deepseaclammer,0,This stinks to high heaven....how can it be MORE obvious????,0,[]
Ugwnn344vLiz3qyY7jt4AaABAg,Pvt TJ,0,Treasonous Republican Party,0,[]
UgylsJJ7RLL1c3tbRmN4AaABAg,Dum trumpturd,0,Thomas should be impeached now. He’s corrupt,0,[]
UgwRrS5HgS_4tdiiMsR4AaABAg,Mike Chatman,0,Decades of corruption that hid in our system are now showing up as visible maladies. RIP USA.,0,[]
UgwS4GiDpR4JB5LCDuJ4AaABAg,sam boggs,0,"So, Uncle Clarence is paying back his quid pro quo....",1,[]
Ugw9MPuLdlF6zG25OC14AaABAg,STUART SMITH,0,Impeach Thomas. There is more than enough to get rid of him..,0,[]
UgwLB5SVEYkEdyxc3bd4AaABAg,Brandon Allen,0,Why is everyone saying nasty things about Thomas. Remember we're supposed to be more supportive of black people in this country.,0,[]
UgxwUec_IbPgJVhW33N4AaABAg,tom,0,"There should be howls of protest against Thomas, growing louder until they get heard,  He is not just playing pure politics, but fascist politics.  This a menace to the country.",0,[]
UgxRQelGlgAWGXY38WV4AaABAg,Dave O’Dell,0,"The MAGA republicans are banking on taking control of the house and senate and then the Presidency in 2024. The tactic is to delay, delay, delay until they take control and all will be pardoned. If this criminality happens we will have conditions for an uprising. Just like in Iran, the old men want to hang on to power at any cost, but their days are numbered. People want freedom, justice, and accountability.",0,[]
UgyunILn_U5nmiFSqR14AaABAg,wayne wal,0,Thomas is compromised and should have recused himself? Corrupt judge corrupt unfair court.,0,[]
